,datum,station_code,aspect,elevation,avalancheDay1,max_height,TSS_mod,prop_base_3_diff,ILWR_daily,RH_daily,ISWR_diff_daily,prop_base_1_diff,prop_wet_2_diff,prop_wet_3_diff,max_height_3_diff,lowest_2_diff,mean_lwc_3_diff,ISWR_h,mean_lwc_1_diff,max_lwc_lowest_1_diff,lowest_1_diff,OLWR,max_lwc_1_diff,sum_up_1_diff,S5,TA_daily,sum_base_1_diff,sum_up,Qs,ISWR_daily,max_lwc_2_diff,max_lwc_lowest_2_diff,max_lwc_3_diff,OLWR_daily,sum_base_3_diff,Ql,max_height_1_diff,sum_base,Qw_daily,prop_up,water_2_diff,prop_up_2_diff,MS_Sublimation,prop_wet_1_diff,sum_up_2_diff,prop_wet,RH,prop_base_2_diff,TA,lowest,std_lwc_1_diff,max_lwc,std_lwc_2_diff,prop_up_3_diff,MS_Snow_daily,prop_up_1_diff,lowest_3_diff,ISWR_dir,TSS_mod_daily,S5_daily,max_lwc_lowest,MS_Sublimation_daily,std_lwc_3_diff,LWR_net,max_height_2_diff,mean_lwc_2_diff,pAlbedo,sum_up_3_diff,max_lwc_lowest_3_diff,std_lwc,ILWR,water_3_diff,Ql_daily,water,ISWR_dir_daily,zS4_daily,ISWR_h_daily,mean_lwc,prop_base,ISWR_diff,SWE_daily,zSs_daily,HS_mod_daily,water_1_diff,sum_base_2_diff,MS_Rain_daily,MS_Rain,profile_time
1728,2020-01-21,ILI2,2,2022.0,0,87.12,0.0,-0.13910685575792486,292.3857500000001,37.0125,32.7565,-0.03688406493132265,0.10513033071538933,0.07703191805513451,-10.459999999999994,-4.789999999999992,0.2223931623931624,269.824,0.2769230769230769,-87.7,-2.5600000000000023,309.3520000000001,2.1,11.9,0.09,0.08749999999999994,-1.1,11.9,7.646,57.593375,1.7000000000000002,-89.92999999999998,1.4,292.343125,-4.0,-22.146,-2.5600000000000023,1.8,9.622625,0.7704667176740628,9.4,0.7704667176740628,0.0,0.10441666277567674,11.9,0.1383149678604225,32.3,-0.03719529027689426,2.6,85.14,0.5806375407288398,4.5,0.4802357590352307,0.7704667176740628,0.0,0.7704667176740628,-10.459999999999994,0.0,-3.9078750000000007,0.031125,0.0,-0.004125,0.4145062169130204,8.152000000000001,-4.789999999999992,0.2464040025015635,0.794,11.9,-95.6,0.9711284252628879,323.976,7.899999999999999,-20.761875,13.7,24.837,62.079125,79.19500000000002,0.3512820512820513,0.06896551724137931,79.09899999999998,284.36875,62.079125,87.72037500000002,10.8,-2.5,0.01675,0.067,15:00:00
1729,2020-02-12,ILI2,2,2022.0,0,100.66,-7.064,0.0,256.87225,84.4875,41.30875,0.0,0.04714727846152367,0.053825361873166784,-5.3700000000000045,-2.4699999999999998,0.225314806773774,0.0,-0.5574468085106381,4.519999999999996,-0.8700000000000045,278.573,-0.6000000000000005,-20.2,1.063,-7.0500000000000025,0.0,0.0,-0.127,92.420625,-0.7000000000000002,8.370000000000005,-1.0,279.607,0.0,-2.095,-0.8700000000000045,47.9,19.177750000000003,0.0,17.59999999999998,-1.0,-0.001,-0.13746241221803912,-20.8,0.8430359626465329,91.3,0.0,-7.1,98.7,0.4619922949338287,4.1,-0.1868115612954282,-1.0,0.0,-1.0,-5.3700000000000045,0.0,-6.849875,0.992375,24.92,-0.0017500000000000007,-0.1652038444945294,-20.418,-2.4699999999999998,0.4306294326241136,0.805,-32.4,14.89,1.5429946734976707,263.41700000000003,4.899999999999976,-3.8775,144.29999999999995,51.112,85.182375,118.304375,3.0702127659574465,1.0,0.0,432.444625,85.182375,100.442875,-26.200000000000053,0.0,0.0,0.0,0:00:00
1730,2020-01-22,ILI2,2,2022.0,0,83.23,0.0,-0.03717126047994604,324.01675,24.9125,35.076375,2.402979694822449e-05,0.1397461653881941,0.1404275800190336,-8.339999999999991,-6.209999999999994,0.2159820282413351,0.0,0.10816464237516872,2.6200000000000045,-3.1899999999999977,309.3520000000001,1.6,4.5,0.083,2.7375,-0.5999999999999999,11.0,5.127000000000002,38.52925000000001,1.4000000000000004,-84.83999999999997,0.9000000000000004,307.00699999999995,-3.0999999999999988,-14.063,-3.1899999999999977,1.1,8.767999999999999,1.0,9.400000000000002,1.0,0.0,0.04020152774675498,11.0,0.17373543193560018,22.8,-0.036860035134374435,3.2,81.25,0.2668566933602937,3.7,0.4612178796369975,1.0,0.0,0.3622414943295527,-8.339999999999991,0.0,-0.520625,0.037750000000000006,2.6200000000000045,-0.004749999999999999,0.3493889782695903,11.658,-6.209999999999994,0.2491902834008098,0.7759999999999999,11.0,-86.96999999999998,0.8333764806278894,327.553,7.900000000000002,-24.300000000000004,12.1,3.4530000000000003,62.010125,60.2075,0.318421052631579,0.06898954703832752,0.0,283.506375,62.010125,84.26575,3.9,-1.5999999999999996,0.0,0.0,18:00:00
1731,2020-01-20,ILI2,1,2022.0,0,62.35,-10.183,0.0,234.78025,50.68749999999999,24.868125,0.0,0.0,0.0,13.950000000000005,0.0,0.0,270.751,0.0,0.0,0.0,265.738,0.0,0.0,0.0,-7.7,0.0,0.0,12.069,24.868125,0.0,0.0,0.0,256.82425,0.0,-5.36,-0.9200000000000016,0.0,3.543,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,35.4,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.439375,0.0,0.0,-0.002125,0.0,-23.162,-8.109999999999992,0.0,0.846,0.0,0.0,0.0,247.521,0.0,-4.824,0.0,0.0,31.43137500000001,84.665375,0.0,0.0,73.979,205.3635,31.43137500000001,62.49762499999999,0.0,0.0,0.0,0.0,15:00:00
1732,2020-02-02,ILI2,1,2022.0,1,63.68,0.0,1.0,282.623,96.5625,24.1045,1.0,0.8152205246468724,1.0,-14.580000000000005,50.66,4.3432432432432435,61.74800000000001,2.8632432432432435,0.0,42.97,309.3520000000001,-0.20000000000000012,1.0,1.432,1.875,59.50000000000001,53.6,7.967,24.1045,-0.5,0.0,6.7,309.3519999999998,59.50000000000001,7.876,-2.270000000000003,59.50000000000001,5.076499999999999,1.0,112.29999999999998,0.0,0.0,0.6902198635329795,5.199999999999996,1.0,100.0,1.0,3.0,61.49,-1.8047081851339621,6.7,-1.6889914132981632,1.0,0.0,0.0,61.49,0.0,0.0,0.97025,0.0,0.0,0.7496445604197811,-39.759,-5.6999999999999975,3.190862290862291,0.769,53.6,0.0,0.7496445604197811,275.089,160.7,8.139875,160.7,0.0,51.89512499999999,24.544875,4.3432432432432435,1.0,61.002,248.670625,51.89512499999999,63.9875,101.5,59.50000000000001,1.476,4.533,15:00:00
1733,2020-01-27,ILI2,1,2022.0,0,55.24,-3.199,0.0,295.16075,64.7,36.40675,0.0,0.0,-0.03381728045325786,-1.2399999999999949,0.0,-0.002857142857142857,130.0,0.0,0.0,0.0,295.112,0.0,0.0,0.0,-1.85,0.0,0.0,34.113,36.40675,0.0,0.0,-0.1,292.281875,0.0,-66.11399999999999,-0.6499999999999986,0.0,6.3408750000000005,0.0,0.0,0.0,-0.026,0.0,0.0,0.0,45.0,0.0,-0.9,0.0,0.0,0.0,0.0,-0.14624808575804016,0.0,0.0,-3.4499999999999957,0.0,-3.854125,0.0,0.0,-0.011,-0.016903085094570332,10.183,-0.9600000000000009,0.0,0.8390000000000001,-0.1,-3.4499999999999957,0.0,311.518,-0.1,-27.458250000000003,0.0,0.0,31.407125000000004,70.504875,0.0,0.0,123.094,201.850125,31.407125000000004,55.48,0.0,0.0,0.0,0.0,15:00:00
1734,2020-04-24,ILI2,1,2022.0,0,47.84,0.0,0.0,304.350375,51.3625,106.297875,0.0,0.0,0.0,-13.779999999999996,-9.18,0.06713286713286681,913.498,0.09002849002849045,0.0,-3.5699999999999936,309.3520000000001,-0.20000000000000012,5.700000000000002,1.306,6.6625,0.0,44.9,8.012,168.209,-0.10000000000000052,-0.3300000000000054,0.1999999999999993,307.36712499999993,0.0,-1.852,-3.5699999999999936,56.3,60.78675000000001,1.0,-15.099999999999996,0.0,0.0,0.0,2.9999999999999933,1.0,39.8,0.0,10.1,45.73,0.13297843534888232,7.1,0.04704821763919265,0.0,0.0,0.0,-13.779999999999996,338.848,-0.446875,1.2315,0.0,0.0,0.14476288110869606,-6.184,-9.18,0.03410256410256407,0.602,-4.299999999999997,-0.3299999999999983,1.0986425190276337,309.347,-26.000000000000032,-3.72725,104.79999999999998,61.910875,37.74800000000001,239.12375,4.030769230769232,1.0,134.284,230.957125,37.74800000000001,48.43900000000001,-1.6000000000000083,0.0,0.0,0.0,15:00:00
1735,2020-01-07,ILI2,1,2022.0,0,53.41,-2.681,-0.3420838202044524,289.712625,27.8375,17.005875,-0.07208954209688477,-0.09750417891285112,-0.16389922988242472,-1.75,-1.4500000000000028,-0.7107843137254901,0.0,-0.15151515151515138,3.9799999999999898,-0.4300000000000068,297.384,0.0,0.0,0.3,1.5875,-4.9999999999999964,0.0,45.864,17.005875,-0.10000000000000007,3.539999999999992,-0.20000000000000012,292.512875,-25.1,-53.823,-0.4300000000000068,30.8,4.38075,0.0,-15.300000000000004,0.0,-0.022,-0.03487150343595041,0.0,0.30818198839168703,30.2,-0.20790174617612972,2.0,51.2,-0.10011465665880248,3.8,-0.20130853093879875,0.0,0.0,0.0,-1.740000000000002,0.0,-3.805125,0.27875,49.71,-0.013875,-0.3377473647045819,6.018,-1.4600000000000009,-0.42254901960784297,0.773,0.0,3.280000000000001,1.5339219884553008,309.586,-25.1,-34.359875,30.8,0.0,31.54575,78.887,0.9333333333333332,0.5983278807706288,0.0,200.118875,31.54575,53.2265,-5.0,-15.299999999999995,0.0,0.0,0:00:00
1736,2020-01-16,ILI2,1,2022.0,0,48.54,-1.273,-0.08026267785479753,275.175875,52.77499999999999,23.0385,0.0,0.0,-0.043478260869565216,-2.0600000000000023,0.0,-0.016129032258064516,259.684,-0.01,-2.289999999999999,-2.289999999999999,303.627,-0.3,-0.3,0.0,0.9875,0.0,0.0,8.049,23.0385,0.0,0.0,-0.5,288.686,-0.5,-7.404,-0.14000000000000054,0.0,5.2672500000000015,0.0,0.0,0.0,-0.003,-0.05258833196384557,0.0,0.0,38.0,0.0,3.8,0.0,-0.054772255750516606,0.0,0.0,0.0,0.0,-0.18631732168850088,-48.4,0.0,-4.701124999999998,0.0,0.0,-0.002,-0.08980265101338751,-10.508,-0.7800000000000011,0.0,0.764,0.0,-48.4,0.0,299.094,-0.5,-4.293,0.0,0.0,31.445249999999994,80.264125,0.0,0.0,67.38600000000001,187.606625,31.445249999999994,48.56275,-0.3,0.0,0.0,0.0,15:00:00
1737,2019-12-22,ILI2,1,2022.0,0,45.45,-2.404,0.0,291.300375,100.0,20.4325,0.0,-0.19622440202256888,-0.21298129812981287,4.850000000000001,6.680000000000009,-1.339,0.0,-0.09476923076923027,5.340000000000003,-4.109999999999999,298.6040000000001,-1.0,-0.10000000000000142,1.101,-3.3375,3.5999999999999943,15.5,1.074,20.4325,-1.1999999999999993,17.940000000000005,-1.5999999999999996,293.777,-0.7000000000000172,-1.386,-4.119999999999997,67.89999999999998,2.0547500000000003,0.4434229137199435,-13.199999999999974,-0.5565770862800565,0.0,0.04523939987301129,-29.40000000000001,0.7870187018701871,100.0,0.0,-2.3,43.16,-0.2302718663286813,4.4,0.6277899750656264,-0.5565770862800565,0.461375,0.10962207220521664,4.8700000000000045,0.0,-3.510375,0.97175,18.590000000000003,0.0005,0.7972869301576517,-7.496,6.660000000000004,-1.05490909090909,0.9,-37.4,17.580000000000005,1.7153425313913253,297.041,-28.8,0.36475,83.4,0.0,31.680875,21.977,3.3360000000000003,1.0,0.0,152.516875,31.680875,48.890875,-5.800000000000013,2.59999999999998,0.0,0.0,0:00:00
1738,2020-01-14,ILI2,1,2022.0,0,49.32,-0.736,-0.212253829321663,329.105375,17.175,17.660999999999994,-0.08026267785479753,-0.05019685039370079,-0.1134724117761747,-1.9699999999999989,-48.6,-0.25625,263.56,-0.016129032258064516,-48.4,-48.4,306.031,-0.5,0.0,0.0,3.2,-0.5,0.0,52.716,17.660999999999994,-2.0,-48.6,-3.0,299.72725,-8.2,-84.75299999999999,-1.2800000000000011,0.0,3.822375,0.0,-2.4,0.0,-0.035,-0.043478260869565216,0.0,0.0,13.7,-0.09303174024078804,4.8,0.0,-0.08980265101338751,0.0,-0.3639685677082156,0.0,0.0,0.0,-49.09,0.0,-2.159125,0.0,0.0,-0.037125,-0.7405044052492524,25.646,-1.4799999999999969,-0.07741935483870968,0.777,0.0,-49.09,0.0,338.4369999999999,-8.2,-91.3835,0.0,0.0,31.452875,87.260875,0.0,0.0,55.405,190.8385,31.452875,49.588875,-0.5,-2.4,0.010125,0.0,15:00:00
1739,2020-01-21,ILI2,1,2022.0,0,61.24,0.0,0.0,292.3857500000001,37.0125,32.7565,0.0,0.10940561724363164,0.10940561724363164,-9.219999999999992,4.170000000000002,0.06756756756756757,269.824,0.06756756756756757,0.0,4.170000000000002,309.3520000000001,1.8,2.5,0.016,0.08749999999999994,0.0,2.5,7.59,32.7565,1.8,0.0,1.8,290.57825,0.0,-21.985,-1.1099999999999994,0.0,5.73125,0.5118411000763943,2.5,0.5118411000763943,0.0,0.10940561724363164,2.5,0.10940561724363164,32.3,0.0,2.6,4.170000000000002,0.3018959111037133,1.8,0.3018959111037133,0.5118411000763943,0.0,0.5118411000763943,4.170000000000002,0.0,-4.300875,0.002,0.0,-0.00625,0.3018959111037133,8.152000000000001,-2.0300000000000007,0.06756756756756757,0.7909999999999999,2.5,0.0,0.3018959111037133,323.976,2.5,-19.000625,2.5,0.0,31.42825,79.19500000000002,0.06756756756756757,0.0,79.09899999999998,205.029125,31.42825,61.47325,2.5,0.0,0.01675,0.067,15:00:00
1740,2020-02-13,ILI2,1,2022.0,0,72.3,-7.6960000000000015,1.1102230246251563e-16,300.12925,58.825,49.49625,0.0,-0.29816127179426577,0.16440468721910995,-3.1000000000000085,-0.7600000000000051,0.5509157509157516,0.0,-0.5280128205128207,12.779999999999996,-0.23000000000000398,275.933,0.0,-2.1,0.794,-1.8875,-0.09999999999999433,0.0,17.12,49.49625,-1.0,25.039999999999992,0.0,292.987875,-0.19999999999999574,-21.454,-0.23000000000000398,59.20000000000001,7.72825,0.0,-63.3,-0.9337883959044364,-0.009000000000000001,-0.14192389317989085,-31.3,0.6793914246196404,36.5,0.0,-4.9,70.11999999999999,0.2632659641478936,4.0,0.9153065975990541,0.0,0.0,-0.14701803051317594,-3.1000000000000085,0.0,-3.713,0.747125,38.19,-0.01275,-0.06816885954919116,-5.962999999999999,-0.7600000000000051,-1.4278298936835518,0.812,0.0,-6.3700000000000045,1.7785534463921553,275.472,16.0,-30.389375,92.8,0.0,59.095375,54.401375,2.3794871794871804,1.0,0.0,303.04175,59.095375,71.87937500000002,-23.50000000000001,-0.09999999999999433,0.0,0.0,0:00:00
1741,2020-02-26,ILI2,1,2022.0,0,68.29,-4.992,0.0,269.7355,99.0,50.114,0.0,-0.1320596641682058,0.01711655216106367,-4.459999999999994,-2.6899999999999977,-0.2332477535301667,0.0,-0.6313090418353573,47.16000000000001,-1.0899999999999892,287.351,-0.19999999999999973,-26.1,0.493,-8.575000000000001,0.0,3.7,-1.7719999999999998,50.114,-2.8,58.98,-2.5,273.088875,-0.5,-1.5930000000000002,-1.0899999999999892,52.49999999999999,5.011375,0.4061583577712607,-29.89999999999999,-0.5938416422287394,-0.001,-0.13857264989266904,-29.9,0.5191096793088299,99.7,0.0,-5.2,66.12,-0.017908994815192925,3.7,-0.39420521249352736,-0.052525115618094816,2.068375,-0.5938416422287394,-4.459999999999994,0.0,-8.400875000000001,0.3881250000000001,59.88000000000001,-0.0005,-0.273402191284297,-19.92,-2.6899999999999977,-0.6735526315789468,0.835,-13.5,58.33000000000001,1.6397359534861249,272.882,-13.999999999999984,-1.851,56.2,0.0,62.80575,70.12475,1.4789473684210526,1.0,0.0,319.916625,62.80575,81.605625,-26.099999999999994,0.0,0.0,0.0,0:00:00
1742,2020-01-15,ILI2,1,2022.0,0,48.71,0.0,-0.09303174024078804,309.89025,31.625,34.063625,0.0,0.09845035863721267,0.09168289205055977,-2.1099999999999994,-43.61,-0.050322580645161284,156.569,0.04000000000000002,2.3100000000000023,4.869999999999997,309.3520000000001,0.9,1.2000000000000002,0.02,3.662500000000001,0.0,1.2000000000000002,3.967,34.063625,0.20000000000000007,-46.17,-1.3000000000000005,304.26075,-2.8000000000000003,-9.64,-0.7999999999999972,0.0,7.90775,0.5021802325581399,0.5000000000000002,0.5021802325581399,0.0,0.14185998768220084,1.2000000000000002,0.14185998768220084,32.9,-0.08026267785479753,3.0,4.869999999999997,0.1673320053068151,0.9,0.041608293888072745,0.5021802325581399,0.0,0.5021802325581399,-43.75,0.0,-1.143125,0.007750000000000002,2.3100000000000023,-0.008625,-0.2387507766557441,-34.691,-1.9699999999999989,0.017419354838709687,0.764,1.2000000000000002,-46.31,0.1673320053068151,280.259,-1.6,-29.949125,1.2000000000000002,0.0,31.449,46.919375,0.04000000000000002,0.0,147.04399999999995,188.06962500000003,31.449,48.724625,1.2000000000000002,-0.7,0.0,0.0,12:00:00
1743,2020-01-17,ILI2,1,2022.0,0,48.4,-1.934,0.0,288.24725,68.975,34.758875,0.0,-0.05258833196384557,0.0,-0.9200000000000016,-2.289999999999999,0.0,124.89,0.0,0.0,0.0,300.683,0.0,0.0,0.0,-1.0375,0.0,0.0,0.28,34.758875,-0.3,-2.289999999999999,0.0,291.703375,0.0,-7.336,-0.14000000000000054,0.0,6.118375,0.0,-0.3,-0.18631732168850088,-0.003,0.0,-0.3,0.0,91.8,0.0,-1.9,0.0,0.0,0.0,-0.054772255750516606,0.0,0.324375,0.0,0.0,0.0,-4.000625,0.0,0.0,-0.003375,0.0,-12.907,-0.28000000000000114,-0.01,0.8320000000000001,0.0,0.0,0.0,293.642,0.0,-7.810375,0.0,0.0,31.44250000000001,55.215125,0.0,0.0,110.472,188.889,31.44250000000001,50.196875,0.0,0.0,0.0,0.0,15:00:00
1744,2020-02-12,ILI2,1,2022.0,0,72.53,-7.228,0.0,256.87225,84.4875,41.30875,0.0,0.3063285803990008,0.318927912973102,-4.959999999999994,-2.8700000000000045,1.0540116279069778,0.0,-0.8998170731707313,12.259999999999998,-0.5300000000000011,277.884,-1.0,-29.2,0.979,-7.0500000000000025,0.0,2.1,0.443,41.30875,0.0,-19.15,-0.09999999999999963,275.110125,-0.19999999999999574,-1.632,-0.5300000000000011,59.3,7.196249999999999,0.14701803051317594,39.500000000000014,0.14701803051317594,-0.001,-0.15623737861437492,2.1,0.8213153177995313,91.3,1.1102230246251563e-16,-7.1,70.35,0.6520406334511605,4.0,-0.3314348236970848,0.14701803051317594,0.0,-0.7867703653912606,-4.959999999999994,0.0,-7.9049999999999985,0.890875,25.410000000000004,-0.001,-0.3472950614311669,-19.729,-2.8700000000000045,1.0789285714285723,0.8320000000000001,2.1,-21.18,1.5152874822442617,263.41700000000003,36.6,-2.35575,116.3,0.0,59.494875,118.304375,2.907500000000001,1.0,0.0,304.106,59.494875,72.43650000000002,-39.799999999999976,-0.10000000000000142,0.0,0.0,0:00:00
1745,2020-01-10,ILI2,1,2022.0,0,51.69,-2.275,-0.2851671078942161,285.3635,80.5,30.877375,-0.06534560235127401,-0.09957765027900672,-0.14199897426903269,-1.7199999999999989,-1.2800000000000011,-0.4552083333333333,0.0,-0.10312500000000002,-0.8400000000000034,-0.8400000000000034,299.173,0.0,0.0,0.145,-2.0375,-3.3000000000000007,0.0,68.476,30.877375,-0.20000000000000012,0.21000000000000085,-0.2999999999999998,292.046375,-15.5,-99.369,-0.8400000000000034,15.3,5.804125,0.0,-10.5,0.0,-0.038,-0.03160872393179079,0.0,0.1661830141226543,21.9,-0.199398382565888,2.7,49.49,-0.1080702765523498,3.5,-0.3434534869365209,0.0,0.0,0.0,-1.7100000000000009,0.0,-3.925125,0.134625,49.49,-0.0065,-0.4515904624162306,22.593000000000004,-1.2899999999999991,-0.328125,0.785,0.0,-0.21999999999999886,1.0823315260390702,328.325,-15.499999999999995,-17.12575,15.3,0.0,31.478375,51.83075,0.478125,0.3131607728764127,0.0,195.98525,31.478375,51.53225000000001,-3.3000000000000007,-10.5,0.008375,0.067,0:00:00
1746,2020-01-24,ILI2,1,2022.0,0,56.48,-0.838,0.0,288.533875,44.0375,38.818250000000006,0.0,-0.06621640092094216,-0.0755883367903738,-4.760000000000005,-1.960000000000008,-0.06471042471042471,215.851,-0.24714285714285714,2.549999999999997,-8.140000000000008,305.574,-2.6,-8.9,0.001,0.7875,0.0,0.1,1.7,38.818250000000006,-0.4,1.7099999999999935,-1.7,294.51275,0.0,-4.12,-1.0900000000000034,0.0,7.849500000000001,0.14624808575804016,-1.0,-0.2996978601879056,-0.002,-0.2109282467310396,-1.0,0.03381728045325786,46.3,0.0,1.3,3.4499999999999957,-0.6094240772460984,0.1,-0.09216948431142374,-0.3655930143183541,0.0,-0.8537519142419598,-0.720000000000006,0.0,-3.354,0.000125,3.4499999999999957,-0.004375,-0.2849928260091429,-18.975,-2.9000000000000057,-0.0276984126984127,0.8,-2.4,3.4499999999999957,0.016903085094570332,292.441,-2.4,-10.862625,0.1,0.0,31.4165,72.056625,0.002857142857142857,0.0,121.507,202.556125,31.4165,56.65475,-8.9,0.0,0.0,0.0,15:00:00
1747,2020-01-26,ILI2,1,2022.0,0,55.89,-1.194,0.0,285.091,74.4875,43.977375,0.0,-0.03381728045325786,-0.24474552718429746,-1.6799999999999995,-3.4499999999999957,-0.25,145.556,0.0,0.0,0.0,303.9790000000001,0.0,0.0,0.0,-2.1875,0.0,0.0,-2.769,43.977375,-0.1,-3.4499999999999957,-2.7,290.615,0.0,-3.202,-0.3100000000000023,0.0,7.64175,0.0,-0.1,-0.14624808575804016,-0.001,0.0,-0.1,0.0,98.1,0.0,-2.5,0.0,0.0,0.0,-0.016903085094570332,-1.0,0.0,0.0,-11.590000000000005,0.0,-4.26275,0.0,0.0,-0.000875,-0.6263271623406687,-12.800999999999998,-0.5899999999999963,-0.002857142857142857,0.836,-9.0,-0.8999999999999986,0.0,297.113,-9.0,-2.01725,0.0,0.0,31.409875,52.238125,0.0,0.0,126.675,202.3265,31.409875,55.993125,0.0,0.0,0.0,0.0,15:00:00
1748,2020-01-23,ILI2,1,2022.0,0,57.57,0.0,0.0,315.358625,20.6375,38.093375,0.0,0.13533990994066578,0.24474552718429746,-4.780000000000001,7.420000000000003,0.25,252.587,0.21944444444444444,-0.8400000000000034,6.18,309.3520000000001,2.2,7.9,0.083,5.125,0.0,9.0,10.34,38.093375,0.9000000000000001,0.8999999999999986,2.7,304.65262499999994,0.0,-13.308,-1.8100000000000025,0.0,8.798124999999997,1.0,6.5,0.4881588999236057,0.0,0.14471184581009738,6.5,0.24474552718429746,19.7,0.0,6.5,11.590000000000005,0.5172545929346746,2.7,0.3244312512369554,1.0,0.0,0.5540540540540542,11.590000000000005,0.0,-1.05375,0.02525,0.8999999999999986,-0.010875000000000004,0.6263271623406687,-4.0939999999999985,-3.6700000000000017,0.18243243243243248,0.7509999999999999,9.0,0.8999999999999986,0.6263271623406687,311.48,9.0,-29.6,9.0,0.0,31.420750000000005,62.00025,0.25,0.0,100.198,203.17,31.420750000000005,57.84575,7.9,0.0,0.0,0.0,15:00:00
1749,2020-01-13,ILI2,1,2022.0,0,50.75,-7.717,-0.2328980950216152,296.213375,21.6875,31.4205,-0.053994892375045615,-0.11266345788497965,-0.12283326042807302,-0.9399999999999976,-0.7199999999999989,-0.4265120967741936,0.0,-0.12651209677419356,-0.21999999999999886,-0.21999999999999886,275.848,-1.1,0.0,0.023,1.9875,-4.1,0.0,7.475,31.4205,-1.6999999999999995,-0.7199999999999989,-1.9,289.456375,-13.7,-3.878,-0.21999999999999886,1.6,7.676375,0.0,-10.3,0.0,-0.002,-0.028849579246364374,0.0,0.043349753694581286,11.0,-0.21258925504089904,1.7,48.55,-0.3043672767695316,1.6,-0.6590115042067897,0.0,0.0,0.0,-0.9399999999999976,0.0,-4.531625,0.012,48.55,-0.019,-0.7949630427962301,-14.357,-0.7199999999999989,-0.32026209677419354,0.7240000000000001,0.0,-0.9399999999999976,0.2873684832428401,266.821,-13.7,-47.205625,1.6,0.0,31.45625,70.10549999999999,0.05161290322580645,0.08026267785479753,0.0,193.711625,31.45625,50.622,-4.1,-10.3,0.0,0.0,0:00:00
1750,2020-01-12,ILI2,1,2022.0,0,50.97,-3.939,-0.2442488049978436,279.7995,10.375,17.775375,-0.15859436266585342,-0.09398368118170863,-0.12559240511349942,-1.5600000000000025,-0.7199999999999989,-0.4031250000000001,0.0,-0.19375,-0.5,-0.5,291.889,-0.5999999999999996,0.0,0.052000000000000005,4.6625,-6.2,0.0,50.878,17.775375,-0.7999999999999998,-0.7199999999999989,-0.7999999999999998,289.566375,-12.900000000000002,-48.162,-0.5,5.7,5.120875,0.0,-9.6,0.0,-0.018000000000000002,-0.08381387863861525,0.0,0.07219933294094566,5.6,-0.17890320264656956,4.8,48.77,-0.3546442274372581,2.7,-0.4905957660266985,0.0,0.0,0.0,-1.5600000000000025,0.0,-4.487875,0.036500000000000005,48.77,-0.0075000000000000015,-0.5986660425790483,-14.96,-0.7199999999999989,-0.30000000000000004,0.738,0.0,-1.5600000000000025,0.5917357600123717,282.573,-12.900000000000002,-18.814,5.7,0.0,31.460125,80.5965,0.178125,0.13425757022984314,0.0,194.25525,31.460125,50.839625,-6.2,-9.6,0.0,0.0,0:00:00
1751,2020-01-22,ILI2,1,2022.0,0,59.17,0.0,0.0,324.01675,24.9125,35.076375,0.0,0.09903667399019772,0.09903667399019772,-3.899999999999999,5.300000000000004,0.041666666666666664,0.0,0.041666666666666664,1.6700000000000017,5.300000000000004,309.3520000000001,0.7,1.5,0.016,2.7375,0.0,1.5,5.093,35.076375,0.7,1.6700000000000017,0.7,306.18662499999994,0.0,-13.969,-1.86,0.0,6.7445,0.4466463414634144,1.5,0.4466463414634144,-0.003,0.09903667399019772,1.5,0.09903667399019772,22.8,0.0,3.2,5.300000000000004,0.15376233980678478,0.7,0.15376233980678478,0.4466463414634144,0.0,0.4466463414634144,5.300000000000004,0.0,-0.70325,0.005625000000000001,1.6700000000000017,-0.0075,0.15376233980678478,11.658,-3.0899999999999963,0.041666666666666664,0.818,1.5,1.6700000000000017,0.15376233980678478,327.553,1.5,-23.12850000000001,1.5,0.0,31.424875,60.2075,0.041666666666666664,0.0,0.0,204.2725,31.424875,59.76675000000001,1.5,0.0,0.0,0.0,18:00:00
1752,2020-01-25,ILI2,1,2022.0,0,56.2,-1.787,0.0,275.201875,63.46250000000001,35.845125,0.0,-0.24474552718429746,-0.10003368137420003,-3.18,-11.590000000000005,-0.03055555555555556,287.112,-0.002857142857142857,-3.4499999999999957,-3.4499999999999957,301.335,-0.1,-0.1,0.0,-0.75,0.0,0.0,5.932,35.845125,-2.7,-0.8999999999999986,-0.5,285.849625,0.0,-9.323,-0.27999999999999403,0.0,6.989125,0.0,-9.0,-1.0,-0.003,-0.03381728045325786,-9.0,0.0,55.7,0.0,0.7,0.0,-0.016903085094570332,0.0,-0.6263271623406687,-0.4459459459459458,0.0,-0.14624808575804016,-5.410000000000004,0.0,-5.37175,0.0,0.0,-0.000625,-0.10907256940599408,-17.403,-1.3699999999999974,-0.25,0.818,-1.1,-1.740000000000002,0.0,289.719,-1.1,-1.6335,0.0,0.0,31.412875000000003,78.37100000000002,0.0,0.0,81.844,202.4055,31.412875000000003,56.262375,-0.1,0.0,0.0,0.0,15:00:00
